department,system,maintenance,machine_room,address,cabinet,name,model,producer,type,serial_number,power_supply,versions,manage_ip,,remarks,heap_number,grade,form
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼B#,203.175.148.6(O-1FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000224/21980107133GK6000172/21980107133GK6000056,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.6,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼F#,203.175.148.56(O-2FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000455/21980107133GK6000089/21980107133GK6000014,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.56,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼F#,203.175.148.56(O-2FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000455/21980107133GK6000089/21980107133GK6000014,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.56,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼F#,203.175.148.56(O-2FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000455/21980107133GK6000089/21980107133GK6000014,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.56,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼E#,203.175.148.51(O-2FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000214/21980107133GK6000221,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.51,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼E#,203.175.148.51(O-2FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000214/21980107133GK6000221,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.51,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼D#,203.175.148.46(O-2FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000291/21980107133GK6000240/21980107133GK6000421,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.46,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼D#,203.175.148.46(O-2FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000291/21980107133GK6000240/21980107133GK6000421,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.46,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼D#,203.175.148.46(O-2FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000291/21980107133GK6000240/21980107133GK6000421,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.46,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼C#,203.175.148.41(O-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000439/21980107133GK6000047/21980107133GK6000554,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.41,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼C#,203.175.148.41(O-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000439/21980107133GK6000047/21980107133GK6000554,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.41,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼C#,203.175.148.41(O-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000439/21980107133GK6000047/21980107133GK6000554,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.41,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼B#,203.175.148.36(O-2FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000229/21980107133GK6000251/21980107133GK6000440,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.36,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼B#,203.175.148.36(O-2FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000229/21980107133GK6000251/21980107133GK6000440,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.36,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼B#,203.175.148.36(O-2FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000229/21980107133GK6000251/21980107133GK6000440,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.36,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼A#,203.175.148.31(O-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000171/21980107133GK6000212/21980107133GK6000289/21980107133GK6000017,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.31,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼A#,203.175.148.31(O-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000171/21980107133GK6000212/21980107133GK6000289/21980107133GK6000017,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.31,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼A#,203.175.148.31(O-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000171/21980107133GK6000212/21980107133GK6000289/21980107133GK6000017,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.31,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼A#,203.175.148.31(O-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000171/21980107133GK6000212/21980107133GK6000289/21980107133GK6000017,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.31,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼F#,203.175.148.26(O-1FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000126/21980107133GK6000053/21980107133GK6000022,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.26,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼F#,203.175.148.26(O-1FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000126/21980107133GK6000053/21980107133GK6000022,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.26,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼F#,203.175.148.26(O-1FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000126/21980107133GK6000053/21980107133GK6000022,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.26,,,3,四级,外网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,6F网管-1(C34),203.175.148.244(6FWG-1),Quidway S5300,华为,网络,21023516221097000305/21023167831097001283,,Version 5.30 (S5300 V100R002C02B181SPC001),203.175.148.244,,,2,四级,外网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,6F网管-1(C34),203.175.148.244(6FWG-1),Quidway S5300,华为,网络,21023516221097000305/21023167831097001283,,Version 5.30 (S5300 V100R002C02B181SPC001),203.175.148.244,,,2,四级,外网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,六楼IDC,203.175.148.243(O-6F-IDC),S5730-68C-SI-AC,华为,网络,21980107133GK6000118,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.243,,,1,四级,外网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,6F网管-网络部办公室地板下,203.175.148.242(6FWG),S5730-68C-SI-AC,华为,网络,21980107133GK6000353,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.242,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区2950-C33机柜,203.175.148.241(O-WEST-2950),S3600-28TP-SI,H3C,网络,210235A10RH094000339,,"Version 3.10, Release 1602P01",203.175.148.241,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼E#,203.175.148.21(O-1FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000279/21980107133GK6000093,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.21,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼E#,203.175.148.21(O-1FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000279/21980107133GK6000093,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.21,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区负一楼4#,203.175.148.206(O-D1FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000058,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.206,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区负一楼3#,203.175.148.201(O-D1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000122,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.201,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼D#,203.175.148.16(O-1FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000085/21980107133GK6000470/21980107133GK6000273,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.16,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼D#,203.175.148.16(O-1FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000085/21980107133GK6000470/21980107133GK6000273,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.16,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼D#,203.175.148.16(O-1FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000085/21980107133GK6000470/21980107133GK6000273,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.16,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,应急指挥2,203.175.148.157(YJZH-2),S5730-68C-SI-AC,华为,网络,21980107133GK6000141,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.157,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,应急指挥,203.175.148.156(YJZH-1),S5730-68C-SI-AC,华为,网络,21980107133GK6000418,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.156,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区小机房29柜,203.175.148.151(XiaoJiFangWangGuan),S5730-68C-SI-AC,华为,网络,21980107133GK6000491,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.151,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼F#,203.175.148.146(O-5FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000001,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.146,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼E#,203.175.148.141(O-5FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000026,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.141,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼D#,203.175.148.136(O-5FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000703/21980107133GK6000690,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.136,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼D#,203.175.148.136(O-5FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000703/21980107133GK6000690,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.136,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼C#,203.175.148.131(O-5FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000087/21980107133GK6000718,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.131,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼C#,203.175.148.131(O-5FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000087/21980107133GK6000718,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.131,,,2,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼B#,203.175.148.126((O-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000544/21980107133GK6000175/21980107133GK6000074/21980107133GK6000067,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.126,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼B#,203.175.148.126((O-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000544/21980107133GK6000175/21980107133GK6000074/21980107133GK6000067,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.126,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼B#,203.175.148.126((O-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000544/21980107133GK6000175/21980107133GK6000074/21980107133GK6000067,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.126,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼B#,203.175.148.126((O-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000544/21980107133GK6000175/21980107133GK6000074/21980107133GK6000067,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.126,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼A#,203.175.148.121(O-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000045/21980107133GK6000136/21980107133GK6000170/21980107133GK6000762,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.121,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼A#,203.175.148.121(O-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000045/21980107133GK6000136/21980107133GK6000170/21980107133GK6000762,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.121,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼A#,203.175.148.121(O-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000045/21980107133GK6000136/21980107133GK6000170/21980107133GK6000762,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.121,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼A#,203.175.148.121(O-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000045/21980107133GK6000136/21980107133GK6000170/21980107133GK6000762,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.121,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼E#,203.175.148.116(O-4FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000270,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.116,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼D#,203.175.148.111(O-4FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000153,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.111,,,1,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼C#,203.175.148.11(O-1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000037/21980107133GK6000261/21980107133GK6000097/21980107133GK6000564,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.11,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼C#,203.175.148.11(O-1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000037/21980107133GK6000261/21980107133GK6000097/21980107133GK6000564,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.11,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼C#,203.175.148.11(O-1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000037/21980107133GK6000261/21980107133GK6000097/21980107133GK6000564,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.11,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼C#,203.175.148.11(O-1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000037/21980107133GK6000261/21980107133GK6000097/21980107133GK6000564,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.11,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼D#,203.175.148.106(O-4FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000345/21980107133GK6000321/21980107133GK6000549,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.106,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼D#,203.175.148.106(O-4FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000345/21980107133GK6000321/21980107133GK6000549,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.106,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼D#,203.175.148.106(O-4FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000345/21980107133GK6000321/21980107133GK6000549,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.106,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼C#,203.175.148.101(O-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000149/21980107133GK6000458/21980107133GK6000075/21980107133GK6000534,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.101,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼C#,203.175.148.101(O-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000149/21980107133GK6000458/21980107133GK6000075/21980107133GK6000534,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.101,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼C#,203.175.148.101(O-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000149/21980107133GK6000458/21980107133GK6000075/21980107133GK6000534,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.101,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼C#,203.175.148.101(O-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000149/21980107133GK6000458/21980107133GK6000075/21980107133GK6000534,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.101,,,4,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼A#,203.175.148.1(O-1FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000161/21980107133GK6000193/21980107133GK6000698,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.1,,,3,四级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼A#,203.175.148.1(O-1FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000161/21980107133GK6000193/21980107133GK6000698,单路,Version 5.170 (S5730 V200R011C10SPC600),203.175.148.1,,,3,四级,外网
